"Gene_id"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Symbol"
"ENSG00000008130.11"	-0.126427523289106	5.92719011558961	-1.18341373517982	0.258522833904215	0.717133359757885	-5.54738417703464	"NADK"
"ENSG00000008256.11"	-0.100790845169675	5.38435006950901	-0.585496135115474	0.568567331142626	0.876612013567634	-5.99058379501091	"CYTH3"
"ENSG00000008282.3"	0.266825802279554	7.6854760275746	1.83918199519953	0.0895965889631444	0.589682280161401	-4.69067868989134	"SYPL1"
"ENSG00000008283.11"	-0.416730383299504	5.28460998724684	-1.21600976581509	0.24630329059598	0.70976527770508	-5.43479073324582	"CYB561"
"ENSG00000008294.16"	0.0325235466824623	7.49390286745545	0.466228992875093	0.649020188884677	0.906302077428835	-6.13816826430839	"SPAG9"
"ENSG00000008300.10"	-1.04534006298905	1.89052121897273	-2.35262771705736	0.0356435674948304	0.506780748708843	-3.49914495656371	"CELSR3"
"ENSG00000008311.10"	0.147324061566752	3.29226254506459	0.433931258669612	0.671685986194358	0.916158716189822	-5.61838965780693	"AASS"
"ENSG00000008323.11"	-0.086391030716821	2.12663965735257	-0.152668171018715	0.881080981761795	0.972564709499625	-5.40360662282994	"PLEKHG6"
"ENSG00000008324.6"	0.165790018436493	3.79898436110944	1.62771346920993	0.128353947374092	0.61183346369141	-4.65124127185947	"SS18L2"
"ENSG00000008382.11"	0.518869040081936	2.41074285540292	3.00801796237113	0.0104060277101533	0.413913512958272	-2.59645396278706	"MPND"
"ENSG00000008394.8"	-0.268300107713901	7.39685568945203	-1.70435472183504	0.11286514458125	0.603747084299298	-4.89914998263995	"MGST1"
"ENSG00000008405.7"	-0.0806985367466702	4.22413221860536	-0.248161917449398	0.808013200667477	0.953061588816892	-5.90725948092452	"CRY1"
"ENSG00000008441.12"	-0.650339396928957	4.85061647994377	-1.63560914154568	0.126676595516639	0.609357293792387	-4.84630225730479	"NFIX"
"ENSG00000008513.10"	-0.212888671917502	6.69067440428114	-0.789256089615861	0.444581197760868	0.820322798521125	-5.95783178898191	"ST3GAL1"
"ENSG00000008517.12"	-1.15623434925329	5.10277371433789	-2.35309808079305	0.0356126409160139	0.506780748708843	-3.78903185763299	"IL32"
"ENSG00000008710.13"	-0.374206913297596	5.5880602956344	-1.38706834017334	0.189502079753419	0.663638890319549	-5.27496043380453	"PKD1"
"ENSG00000008838.13"	0.42088967376627	7.02065291787504	1.56026966653135	0.143485984868392	0.629203033005434	-5.11358294518671	"MED24"
"ENSG00000008853.12"	0.112463265550675	5.06495646801845	0.461951901256949	0.652001512801851	0.907889015741912	-5.99432925167032	"RHOBTB2"
"ENSG00000008869.7"	0.162299733626784	5.40234701922359	1.11873069919193	0.284159103137884	0.73277472071143	-5.54448600601732	"HEATR5B"
"ENSG00000008952.12"	-0.234471147565427	7.5045897458797	-2.22500889357262	0.0450496565243924	0.519151919560385	-4.09142562364709	"SEC62"
"ENSG00000008988.5"	0.180607004221464	8.94368661724017	1.50485635913793	0.157044719405893	0.642525235309419	-5.06563075347332	"RPS20"
"ENSG00000009307.11"	0.0566936170524546	9.49177518222048	0.720601039725715	0.484328640727682	0.838171147776407	-5.82015023019617	"CSDE1"
"ENSG00000009335.13"	0.000576791200253446	7.66018021345599	0.0071400727118613	0.994415059550691	0.99886998227515	-6.2397636190948	"UBE3C"
"ENSG00000009413.11"	0.110272505585081	4.8746012331256	0.461520333110193	0.652302683439338	0.907982418236605	-5.96077323137506	"REV3L"
"ENSG00000009780.11"	0.0163425024392012	3.43612617614536	0.126779296114674	0.901118670569754	0.977426338760826	-5.73837336894776	"FAM76A"
"ENSG00000009790.10"	0.163976850300375	4.1434783279251	0.310895563821487	0.760970480669545	0.941478064797758	-5.85910774953955	"TRAF3IP3"
"ENSG00000009830.7"	-0.249324569768271	4.96869479836668	-1.46464049459562	0.167554689914174	0.649795297158722	-5.08469823749258	"POMT2"
"ENSG00000009844.11"	-0.0456920483972043	6.29367346606468	-0.589520864930871	0.56594771628288	0.875740243203507	-6.08391479296521	"VTA1"
"ENSG00000009954.6"	0.024886548795771	7.16519066835034	0.181764240676282	0.85866326955554	0.969215991253685	-6.24863833786807	"BAZ1B"
"ENSG00000010017.9"	-0.100769634153857	5.76274407087358	-1.27902322211344	0.223974978048339	0.693842286535416	-5.42195919419442	"RANBP9"
"ENSG00000010072.11"	0.0339805033986202	4.16993071416068	0.254011827305793	0.803590094695276	0.952392877858762	-5.89050742468723	"SPRTN"
"ENSG00000010165.15"	-0.132929731766705	5.40149997676283	-1.24628370858477	0.235365507721398	0.70489770819852	-5.41376170376652	"METTL13"
"ENSG00000010219.9"	-0.0256965803467741	3.74945372507225	-0.149509383661276	0.883521566983879	0.972942132634625	-5.81436771629768	"DYRK4"
"ENSG00000010244.12"	0.0451101327814829	7.7389566482675	0.494381940987329	0.629555530469101	0.898618346738733	-6.10921273714502	"ZNF207"
"ENSG00000010256.6"	0.145862406594619	7.20932754725817	1.43620267172782	0.175339478861278	0.6569575445843	-5.2728368238605	"UQCRC1"
"ENSG00000010270.9"	-0.106985664273658	5.50764281524858	-1.15807797768231	0.268342510360172	0.723014823197991	-5.52621746806249	"STARD3NL"
"ENSG00000010278.7"	0.292801997381861	7.76062467969895	0.725094262092683	0.481662558466247	0.836177297541929	-5.96783969464077	"CD9"
"ENSG00000010292.8"	0.51767021726051	6.4553072124986	1.56265730400102	0.142925079102607	0.628821734078988	-5.10188740453723	"NCAPD2"
"ENSG00000010295.15"	-0.2875966666419	2.22717659189838	-0.832095740246505	0.42086766911115	0.807424651987835	-5.15109428586228	"IFFO1"
"ENSG00000010310.4"	-0.111360817375968	2.22390872931745	-0.360914243650801	0.724150818283463	0.931603984371384	-5.38807537481077	"GIPR"
"ENSG00000010318.15"	-0.00338132545283121	1.78573904979286	-0.0119158739677301	0.990679596751414	0.998617372701569	-5.33354544489485	"PHF7"
"ENSG00000010322.11"	0.12597980613832	6.51544095244857	1.00599269781023	0.333374565699275	0.765338925729775	-5.76308955826361	"NISCH"
"ENSG00000010361.9"	-0.134201021492497	2.22437346240523	-0.391558829156281	0.701934971153385	0.924735050602924	-5.3755693979952	"FUZ"
"ENSG00000010404.13"	-0.187163983285391	7.04314785698441	-2.053514944718	0.0614161808827496	0.551296529991926	-4.38567803946804	"IDS"
"ENSG00000010438.12"	2.03702194045647	3.02024454542686	2.28307412569302	0.0405098917459788	0.511714306381089	-3.59087589800093	"PRSS3"
"ENSG00000010539.7"	-0.0232602463831135	3.76165786725279	-0.141174593273319	0.889967202707642	0.974531458527723	-5.81786698810136	"ZNF200"
"ENSG00000010626.10"	-0.331908094538468	1.89332515202153	-0.919917414363259	0.374916244724114	0.788369653050158	-5.02169812883709	"LRRC23"
"ENSG00000010704.14"	0.131961512803729	4.30685163535732	0.847558628819178	0.41251646943778	0.802873989193151	-5.59723818573567	"HFE"
"ENSG00000010803.12"	-0.010008539677905	4.5502394029179	-0.0627547441734637	0.950947757531024	0.989787320900902	-6.00466415470267	"SCMH1"
"ENSG00000010810.13"	-0.279477306529433	5.28042170208779	-1.49112562042038	0.160568417753582	0.642974239976055	-5.09990774037406	"FYN"
"ENSG00000010818.4"	0.107514488269767	6.08279616842249	0.961264289787139	0.354529478114608	0.779374371076215	-5.782508206207	"HIVEP2"
"ENSG00000011007.8"	-0.0457446268326969	6.77111455500348	-0.486686254196194	0.634848452413623	0.899331820758771	-6.15193720239251	"TCEB3"
"ENSG00000011009.6"	0.170550456113686	6.72046804754016	0.869542342969513	0.400834689517092	0.798456842503601	-5.89052841588893	"LYPLA2"
"ENSG00000011021.17"	-0.435388414879716	4.35588894780441	-1.65470937929508	0.122697928322688	0.606808904929657	-4.73323978125165	"CLCN6"
"ENSG00000011028.9"	-0.899632429337724	5.72633582543804	-1.74942067595777	0.104549228966995	0.601398370549095	-4.80181775020138	"MRC2"
"ENSG00000011105.7"	-0.797295260048026	5.0209323341097	-1.77951006505658	0.0993049700464794	0.596060226241861	-4.67071688148195	"TSPAN9"
"ENSG00000011114.10"	0.0741277866517169	6.43606048370875	0.791517095744708	0.443308558995141	0.819347997234823	-5.94920882053319	"BTBD7"
